label,clean_text
ham,DUNNO JUZ ASKIN COS GOT CARD GOT 20% 4 SALON CALLED HAIR SENSE TOT DA ONE CUT UR HAIR
ham,GOOD MORNING POOKIE PIE LOL HOPE WAKE U
ham,MAYBE WOKE FUCKING 3 PROBLEM
ham,HAPPY BIRTHDAY DEAR LOTS LOVE RAKHESH NRI
ham,HOWZ PERSONS STORY
spam,2ND TIME TRIED 2 CONTACT U U 750 POUND PRIZE 2 CLAIM EASY CALL 08712101358 10P PER MIN BT NATIONAL RATE
ham,X2 LT GT GOING GET
ham,HI NEVA WORRY BOUT DA TRUTH COZ TRUTH LEAD 2 UR HEART LEAST UNIQUE PERSON LIKE U DESERVE SLEEP TIGHT MORNING
spam,UR AWARDED CITY BREAK COULD WIN 200 SUMMER SHOPPING SPREE EVERY WK TXT STORE 88039 SKILGME TSCS087147403231WINAWK AGE16 1 50PERWKSUB
ham,UR PAPER TODAY E MORN AFT
ham,LICK EVERY DROP READY USE MOUTH WELL
ham,EXPECT WHENEVER TEXT HOPE GOES WELL TOMO
ham,GREAT P DIDDY NEIGHBOR COMES TOOTHPASTE EVERY MORNING
ham,AV NEW NUMBER WIL U USE ONE TA
ham,POKING MAN EVERYDAY TEACH CANADA ABI SAYING HI
ham,7 LOR CHANGE 2 SUNTEC WAT TIME U COMING
ham,DE SEEING ONLINE SHOP ASKED
ham,CURIOUS CUZ ASKED
ham,NICE NICE WORKING
ham,OKAY LOR WAH LIKE DEF WONT LET US GO HAHA SAY TERMS CONDITIONS
ham,HAHA YUP HOPEFULLY LOSE KG MON HIP HOP GO ORCHARD WEIGH
ham,GOOD R U WORKING
ham,OH YES LITTLE WEATHER KIND COCCOONING HOME
ham,HOME ALSO
ham,PHONE WEIRDEST AUTO CORRECT
ham,OOPS PHONE DIED EVEN KNOW YEAH LIKE BETTER
ham,HAVENT MUS ASK U 1ST WAT MEET 4 LUNCH DEN U N MEET ALREADY LOR U WAN 2 GO ASK DA GE 1ST CONFIRM W ASAP
ham,SAID U MIND GO BEDROOM MINUTE OK SED SEXY MOOD CAME 5 MINUTS LATR WID CAKE N WIFE
ham,OH YEAH HAV GREAT TIME NEWQUAY SEND POSTCARD 1 LOOK GIRLS IM GONE U KNOW 1IM TALKIN BOUT XX
ham,GOT DIVORCE LOL
ham,UR PIN
ham,BABE GOT ENOUGH MONEY PICK BREAD MILK GIVE BACK GET HOME
ham,WANT SNOW FREEZING WINDY
spam,URGENT TRYING CONTACT U TODAYS DRAW SHOWS 2000 PRIZE GUARANTEED CALL 09066358361 LAND LINE CLAIM Y87 VALID 12HRS
ham,COME MAHAL BUS STOP LT DECIMAL GT
ham,KNOW WEEK GOING TIRUNELVAI DA
ham,BABY PROMISE TREAT WELL BET TAKE GOOD CARE
ham,LIKE HOTEL DUSK GAME THINK SOLVE PUZZLES AREA THING
spam,THANKS RINGTONE ORDER REFERENCE NUMBER X29 MOBILE CHARGED 4 50 TONE ARRIVE PLEASE CALL CUSTOMER SERVICES 09065989180
ham,HI LOVE GOES DAY FUCK MORNING WOKE DROPPED CELL WAY STAIRS SEEMS ALRIGHT PHEWS MISS
ham,WELL MUST PAIN CATCH
ham,SORRY DA THANGAM MISTAKE
ham,NEED COZ NEVER GO
ham,ROSE RED RED BLOOD BLOOD HEART HEART U U SEND TIS UR FRIENDS INCLUDING U LIKE U GET BACK 1 U R POOR RELATION 2 U NEED 1 SUPPORT 3 U R FRND 2 MANY 4 SOME1 LUVS U 5 SOME1 PRAYING GOD MARRY U TRY
ham,WIFE KNEW TIME MURDER EXACTLY
spam,SIX CHANCES WIN CASH 100 20 000 POUNDS TXT CSH11 SEND 87575 COST 150P DAY 6DAYS 16 TSANDCS APPLY REPLY HL 4 INFO
spam,UR CASH BALANCE CURRENTLY 500 POUNDS MAXIMIZE UR CASH SEND COLLECT 83600 150P MSG CC 08718720201 PO BOX 114 14 TCR W1
ham,FEEL LIKE DICK KEEP SLEEPING TEXTS FACEBOOK MESSAGES SUP TOWN
ham,PLM COME DA WAY
ham,GUESS WANTS ALONE TIME COULD SHOW WATCH
ham,HEIGHT RECYCLING READ TWICE PEOPLE SPEND TIME EARNING MONEY MONEY SPENT SPENDING TIME GOOD MORNING KEEP SMILING
ham,YUP COMIN
ham,YES PRINCESS TOLEDO
ham,AIGHT TEXT BACK MU SWING NEED SOMEBODY GET DOOR
ham,RON SAY FRI LEH N SAID DING TAI FENG CANT MAKE RESERVATIONS SAID WAIT LOR
ham,GOOD SWIMSUIT ALLOWED
ham,OKAY SOON BEST
ham,CUTE THOUGHT FRIENDSHIP NECESSARY SHARE EVERY SECRET UR CLOSE FRND
ham,OK SENT U DA LATEST VERSION DA PROJECT
ham,GOOD MORNING DEAR GREAT AMP SUCCESSFUL DAY
ham,PLS ACCEPT ONE DAY BEGGING CHANGE NUMBER
ham,SQUEEEEEZE CHRISTMAS HUG U LIK FRNDSHP DEN HUG BACK U GET 3 U R CUTE 6 U R LUVD 9 U R LUCKY NONE PEOPLE HATE U
ham,OK ANYBODY ASKS ABT U TEL P
ham,FUNNY FACT NOBODY TEACHES VOLCANOES 2 ERUPT TSUNAMIS 2 ARISE HURRICANES 2 SWAY AROUNDN 1 TEACHES HW 2 CHOOSE WIFE NATURAL DISASTERS HAPPENS
ham,GONNA RING WEEKEND WOT
ham,ALSO TRACK LIGHTERS FIND
ham,SORRY HELP
ham,BABE NEED ADVICE
ham,LEAVE AROUND FOUR OK
ham,COME MEDICAL COLLEGE 7PM FORWARD DA
ham,K K GOOD GOING
ham,MAKE LASAGNA VODKA
ham,HI KATE U GIVE RING ASAP XXX
ham,PEOPLE TOUR THOUGHT SOFA THING SENT CURIOUS SUGAR
ham,TOLD GOING GOT DRUNK
ham,FUCKING CHICKENED MESSAGED WOULD LATE WOOULD BUZZ HEAR WORD
spam,CONGRATULATIONS THANKS GOOD FRIEND U 2 000 XMAS PRIZE 2 CLAIM EASY CALL 08718726978 10P PER MINUTE BT NATIONAL RATE
ham,ALWAYS LOOKING EXCUSE CITY
ham,YUP STILL COFFEE WIF FRENS FREN DROVE GIVE LIFT
ham,SHORE TAKIN BUS
ham,U GONNA GET DEUS EX
ham,SEND EMAIL MIND LT GT TIMES PER NIGHT
spam,44 7732584351 WANT NEW NOKIA 3510I COLOUR PHONE DELIVEREDTOMORROW 300 FREE MINUTES MOBILE 100 FREE TEXTS FREE CAMCORDER REPLY CALL 08000930705
ham,TAP SPILE SEVEN PUB GAS ST BROAD ST CANAL OK
ham,OK COME N PICK U ENGIN
ham,NEVER WANTED TELL SHORT EDGE LATE
ham,RAVIYOG PERIPHERALS BHAYANDAR EAST
ham,K ACTUALLY GUYS MEET SUNOCO HOWARD RIGHT WAY
spam,1 NEW VOICEMAIL PLEASE CALL 08719181513
ham,MOON COME COLOR DREAMS STARS MAKE MUSICAL SMS GIVE WARM PEACEFUL SLEEP GOOD NIGHT
ham,FINISHED EATING GOT U PLATE LEFTOVERS TIME
ham,THANX LOT
ham,HURRY HOME U BIG BUTT HANG LAST CALLER U FOOD DONE STARVING ASK COOKED
ham,LOL RIGHT DIET EVERYDAY CHEAT ANYWAY MEANT FATTY
ham,GREAT DAY BEAUTIFUL ONE
ham,HAPPENED INTERVIEW
ham,SOLVE CASE MAN FOUND MURDERED LT DECIMAL GT LT GT AFTERNOON 1 WIFE CALLED POLICE 2 POLICE QUESTIONED EVERYONE 3 WIFE SIR SLEEPING MURDER TOOK PLACE 4 COOK COOKING 5 GARDENER PICKING VEGETABLES 6 HOUSE MAID WENT 2 POST OFFICE 7 CHILDREN WENT 2 PLAY 8 NEIGHBOUR WENT 2 MARRIAGE POLICE ARRESTED MURDERER IMMEDIATELY REPLY REASON U R BRILLIANT
ham,BADRITH CHENNAI SURELY PICK US COMPETITION
ham,TOT GROUP MATE LUCKY HAVENT REPLY WAT TIME NEED LEAVE
ham,HEY AROUND GOT ENOUGH HALF TEN OWE
ham,HEY TMR MAYBE MEET YCK
ham,ALRITE SAM NIC CHECKIN UR NUMBER B
ham,MAKING EASY PAY BACK LT GT YRS SAY PAY BACK EARLIER GET
ham,WORRY SURE GET
ham,GAS STATION LIKE BLOCK AWAY HOUSE DRIVE RIGHT SINCE ARMENIA ENDS SWANN TAKE HOWARD
spam,SOMEONE U KNOW ASKED DATING SERVICE 2 CONTACT CANT GUESS CALL 09058097189 REVEALED POBOX 6 LS15HB 150P
spam,CAMERA AWARDED SIPIX DIGITAL CAMERA CALL 09061221066 FROMM LANDLINE DELIVERY WITHIN 28 DAYS
ham,TUITION 330 HM GO 1120 1205 ONE MIND
ham,SMOKING PEOPLE USE WYLIE SMOKES MUCH JUSTIFY RUINING SHIT
ham,DEAR GOOD MORNING FEELING DEAR
ham,LITTLE MEDS SAY TAKE EVERY 8 HOURS 5 PAIN BACK TOOK ANOTHER HOPE DIE
ham,BEAUTIFUL TOMORROW NEVER COMES COMES ALREADY TODAY HUNT BEAUTIFUL TOMORROW WASTE WONDERFUL TODAY GOODMORNING
ham,DUNNO LEI DECIDE LOR ABT LEONA OOPS TOT BEN GOING N MSG
ham,HI MOVED IN2 PUB WOULD GREAT 2 C U U CUD COME
spam,TODAYS VODA NUMBERS ENDING 5226 SELECTED RECEIVE 350 AWARD HAVA MATCH PLEASE CALL 08712300220 QUOTING CLAIM CODE 1131 STANDARD RATES APP
spam,MESSAGE FREE WELCOME NEW IMPROVED SEX DOGGING CLUB UNSUBSCRIBE SERVICE REPLY STOP MSGS 150P 18
ham,HONEYBEE SAID SWEETEST WORLD GOD LAUGHED AMP SAID WAIT U HAVNT MET PERSON READING MSG MORAL EVEN GOD CRACK JOKES GM GN GE GN
ham,EVER EASIER
spam,RCT THNQ ADRIAN U TEXT RGDS VATIAN
ham,STOP CALLING EVERYONE SAYING MIGHT CANCER THROAT HURTS TALK ANSWERING EVERYONES CALLS GET ONE CALL BABYSITTING MONDAY
ham,TOUGH
ham,IM GONNAMISSU MUCH WOULD SAY IL SEND U POSTCARD BUTTHERES ABOUTAS MUCH CHANCE MEREMEMBERIN ASTHERE OFSI BREAKIN CONTRACT LUV YAXX
ham,EE MSG NA POORTIYAGI ODALEBEKU HANUMANJI 7 NAME 1 HANUMAN 2 BAJARANGABALI 3 MARUTI 4 PAVANAPUTRA 5 SANKATMOCHAN 6 RAMADUTH 7 MAHAVEER EE 7 NAME LT GT JANARIGE IVATTE KALISIDARE NEXT SATURDAY OLAGE ONDU GOOD NEWS KELUVIRI MARETARE INDE 1 DODDA PROBLUM NALLI SIGUVIRI IDU MATRA LT GT % TRUE NEGLET
ham,HI DARLIN FINISH 3 U 1 2 PICK MEET TEXT BACK NUMBER LUV KATE XXX
ham,SET PLACE HEART MIND MIND EASILY FORGETS HEART ALWAYS REMEMBER WISH HAPPY VALENTINES DAY
ham,SURPRISED STILL GUESS RIGHT LOR
ham,OKIE WAN MEET BISHAN COS BISHAN DRIVING TODAY
ham,OH HO FIRST TIME U USE TYPE WORDS
ham,HI DARLIN WORK U GET TROUBLE IJUST TALKED MUM MORNING REALLY GOOD TIME LAST NIGHT IM GOIN SOON CALL U
ham,KNOW SERVING MEAN
ham,HUH HYDE PARK MEL AH OPPS GOT CONFUSED ANYWAY TT E BEST CHOICE DEN JUZ TAKE
ham,OH GEI HAPPEND TRON MAYBE ILL DL 3D
spam,FREE MESSAGE ACTIVATE 500 FREE TEXT MESSAGES REPLYING MESSAGE WORD FREE TERMS CONDITIONS VISIT WWW 07781482378 COM
ham,KNOW GIRLS ALWAYS SAFE SELFISH KNOW GOT PA THANK GOOD NIGHT
ham,WORRIES HOPE PHOTO SHOOT WENT WELL SPIFFING FUN WORKAGE
ham,FREEZING CRAVING ICE FML
ham,KAY SINCE ALREADY
ham,EH SORRY LEH DIN C UR MSG SAD ALREADY LAR WATCHING TV U STILL OFFICE
ham,YO IM RIGHT YO WORK
ham,OK DARLIN SUPOSE OK WORRY MUCH FILM STUFF MATE BABYSIT CALL XX
ham,SAID U MIND GO BEDROOM MINUTE OK SED SEXY MOOD CAME 5 MINUTS LATR WID CAKE N WIFE
ham,WAKE SINCE CHECKED STUFF SAW TRUE AVAILABLE SPACES PLS CALL EMBASSY SEND MAIL
ham,NOPE JUZ WORK
ham,HUH FAST DAT MEANS U HAVENT FINISHED PAINTING
ham,NUMBER U LIVE 11
ham,PUT PARTY 7 DAYS WEEK STUDY LIGHTLY THINK NEED DRAW CUSTOM CHECKBOXES KNOW HARDCORE
ham,SAC SCORE BIG HUNDRED SET BATSMAN
ham,SEND YETTY NUMBER PLS
ham,MUCH COST APPROX PER MONTH
ham,OK THEORY TEST GOING BOOK THINK 21 MAY COZ THOUGHT WANNA GO JIAYIN ISNT FREE
spam,CONTACTED DATING SERVICE SOMEONE KNOW FIND CALL LAND LINE 09050000928 POBOX45W2TG150P
ham,FINE GIVE CALL KNOWS WANTS QUESTIONS
ham,SORRY GOT LATE START WAY
ham,U GO BACK URSELF LOR
ham,GAS STATION GO
ham,K U BORED COME HOME
ham,BABE LOVE COVERS FACE KISSES
ham,LIKE MADE THROW SMOKING FRIEND CAR ONE TIME AWESOME
ham,STILL CHECKED DA
ham,GO WALMART STAY
ham,FORGOTTEN MIGHT COUPLE BUCKS SEND TOMORROW K LOVE YA
ham,OH GREAT DISTURB TALK
ham,REVERSE CHEATING MATHEMATICS
ham,U WELCOME CAUGHT U USING BROKEN ENGLISH
ham,PROBLEM BABY GOOD TIME TALK CALLED LEFT MESSAGE
ham,SORRY CALL LATER
ham,OH BRAND
ham,SORRY CANT TAKE CALL RIGHT HAPPENS R 2WAXSTO WAT WANT COME ILL GET MEDICAL INSURANCE ABLE DELIVER BASIC CARE CURRENTLY SHOPPING RIGHT MEDICAL INSURANCE GIVE TIL FRIDAY MORNING THATS SEE MAJOR PERSON GUIDE RIGHT INSURANCE
ham,TIME COMING
ham,CALL SAY COMING TODAY OK TELL FOOL LIKE OK
ham,EMAILED YIFENG PART OREDI GET FR
ham,R U SURE UNDERSTAND WINE GOOD IDEA SLURP
ham,MINIMUM WALK 3MILES DAY
ham,OK PROBLEM GET TAXI C ING TOMORROW TUESDAY TUESDAY THINK R GOING CINEMA
ham,BRAINLESS BABY DOLL VEHICLE SARIYAG DRIVE MADOKE BAROLLA
ham,RUN AWAY FRM U WALK SLOWLY AMP KILLS U CARE ENOUGH STOP
spam,SORRY MISSED CALL LET TALK TIME 07090201529
ham,PLEASE ATTEND PHONE
ham,HATE CALL DIDNT ACCEPT EVEN SINGLE CALL MINE EVEN MESSAGED
ham,MESSAGES PHONE HOLDING
ham,FREE
ham,YO TRIP GOT POSTPONED STILL STOCKED
ham,SORRY CALL LATER
ham,WAITING CALL SIR
ham,HEY REPLY PA
ham,HEY ELAINE TODAY MEETING STILL
ham,SORRY GONE PLACE TOMORROW REALLY SORRY
ham,TIIME LET HUG BREAK TEARS
ham,TOMORROW GOING THEATRE COME WHEREVER U CALL TELL COME TOMORROW
ham,ELECTRICITY WENT FML
ham,LOOKS LIKE FOUND SOMETHING SMOKE GREAT JOB
ham,ALSO ANDROS ICE ETC ETC
ham,
ham,GOOD AFTERNON LOVE TODAY HOPE GOOD MAYBE INTERVIEWS WAKE MISS BABE PASSIONATE KISS ACROSS SEA
ham,YUP WUN BELIEVE WAT U REALLY NEVA C E MSG SENT SHUHUI
ham,HOWS WATCH RESIZING
ham,DEAR UMMA CALLED
ham,FINISHED MISSING PLENTY
spam,COMPLIMENTARY 4 STAR IBIZA HOLIDAY 10 000 CASH NEEDS URGENT COLLECTION 09066364349 LANDLINE LOSE BOX434SK38WP150PPM18
ham,WELL MEANT OPPOSED DRUNKEN NIGHT
ham,K MUST BOOK HUH GOING YOGA BASIC SUNDAY
spam,FREE MSG BILLED MOBILE NUMBER MISTAKE SHORTCODE 83332 PLEASE CALL 08081263000 CHARGES REFUNDED CALL FREE BT LANDLINE
ham,OK
ham,OOPS MUM SOMERSET BIT FAR BACK TOMO SEE SOON X
ham,U WORKIN OVERTIME NIGPUN
ham,KALLIS DISMISSIAL 2ND TEST
ham,GUESS GOT SCREWD
spam,PLEASE CALL 08712402972 IMMEDIATELY URGENT MESSAGE WAITING
ham,MEETING CALL LATER
ham,R U COOKING DINNER
ham,OK THANX
ham,BULL PLAN GO FLOATING IKEA WITHOUT CARE WORLD LIVE MESS ANOTHER DAY
ham,BUY
spam,URGENT MOBILE NUMBER AWARDED 2000 BONUS CALLER PRIZE CALL 09058095201 LAND LINE VALID 12HRS
ham,HEEHEE FUNNY THO
ham,SIMPLE ARITHMETIC PERCENTAGES
ham,YEAH LEAVE HOUR LEAST 4 SOUND
spam,VALUED CUSTOMER PLEASED ADVISE FOLLOWING RECENT REVIEW MOB AWARDED 1500 BONUS PRIZE CALL 09066364589
ham,THANKS HONEY GREAT DAY
ham,AMAZING QUOTE SOMETIMES LIFE DIFFICULT DECIDE WHATS WRONG LIE BRINGS SMILE TRUTH BRINGS TEAR
ham,GOOD NIGHT DEAR SLEEPWELL AMP TAKE CARE
ham,ASK DAD PICK LAR WAN 2 STAY 6 MEH
ham,JUS CHILLAXIN
ham,HEY DAS COOL IKNOW 2 WELLDA PERIL STUDENTFINANCIAL CRISIS SPK 2 U L8R
ham,BEAUTIFUL TRUTH GRAVITY READ CAREFULLY HEART FEELS LIGHT SOMEONE FEELS HEAVY SOMEONE LEAVES GOODMORNING
spam,WANT NEW NOKIA 3510I COLOUR PHONE DELIVEREDTOMORROW 300 FREE MINUTES MOBILE 100 FREE TEXTS FREE CAMCORDER REPLY CALL 08000930705
ham,WHATS COMING HILL MONSTER HOPE GREAT DAY THINGS R GOING FINE BUSY THOUGH
ham,JOY FATHER JOHN JOHN JOY FATHER U ANS THS HAV LT GT IQ TIS IAS QUESTION TRY ANSWER
ham,ILL OBEY
ham,DIDNT SEARCH ONLINE LET KNOW
ham,NEED GO GET
ham,PIC PLEASE SEND
ham,REMAINS BRO AMONGST BROS
ham,UHHHHRMM ISNT TB TEST BAD YOURE SICK
ham,HAF ENUFF SPACE GOT LIKE 4 MB
spam,LIFE NEVER MUCH FUN GREAT CAME MADE TRULY SPECIAL FORGET ENJOY ONE GBP SMS
spam,WANT NEW VIDEO PHONE 600 ANYTIME NETWORK MINS 400 INCLUSIVE VIDEO CALLS DOWNLOADS 5 PER WEEK FREE DELTOMORROW CALL 08002888812 REPLY
spam,VALUED CUSTOMER PLEASED ADVISE FOLLOWING RECENT REVIEW MOB AWARDED 1500 BONUS PRIZE CALL 09066368470
spam,WELCOME PLEASE REPLY AGE GENDER BEGIN E G 24M
spam,FREEMSG 1 MONTH UNLIMITED FREE CALLS ACTIVATE SMARTCALL TXT CALL 68866 SUBSCRIPTN3GBP WK UNLIMITED CALLS HELP 08448714184 STOP TXT STOP LANDLINEONLY
spam,MOBILE 10 MTHS UPDATE LATEST ORANGE CAMERA VIDEO PHONES FREE SAVE FREE TEXTS WEEKEND CALLS TEXT YES CALLBACK ORNO OPT
spam,NEW 2 CLUB DONT FINK MET YET B GR8 2 C U PLEASE LEAVE MSG 2DAY WIV UR AREA 09099726553 REPLY PROMISED CARLIE X CALLS 1 MINMOBSMORE LKPOBOX177HP51FL
ham,TRUE EASIER
ham,SURE SINCE PARENTS WORKING TUESDAY REALLY NEED COVER STORY
ham,HAHA OKAY TODAY WEEKEND LEH
ham,HI DARLIN YOUPHONE IM ATHOME YOUWANNA CHAT
ham,KNOW JACK SHIT ANYTHING SAY ASK SOMETHING HELPFUL WANT PRETEND TEXT WHATEVER RESPONSE HYPOTHETICALHUAGAUAHAHUAGAHYUHAGGA
ham,ALWAYS BRAINY ONE
ham,YEAH GET RANDOM DUDE NEED CHANGE INFO SHEETS PARTY LT GT 7 NEVER STUDY SAFE
spam,CAMERA AWARDED SIPIX DIGITAL CAMERA CALL 09061221066 FROMM LANDLINE DELIVERY WITHIN 28 DAYS
ham,CHRISTMAS OCCASION CELEBRATED REFLECTION UR VALUES DESIRES AFFECTIONS AMP TRADITIONS IDEAL CHRISTMAS
ham,SENDING GREETINGS JOY HAPPINESS GR8 EVENING
ham,HI DARLIN CANTDO ANYTHINGTOMORROW MYPARENTS ARETAKING OUTFOR MEAL U FREE KATEXXX
ham,INDIA WIN LEVEL SERIES MEANS RECORD
ham,PLAN
ham,GOOD HEAR
ham,AWESOME DEAL GATE CHARLES TOLD LAST NIGHT UH YEAH
ham,TIME THINKIN GOIN
spam,GET FREE MOBILE VIDEO PLAYER FREE MOVIE COLLECT TEXT GO 89105 FREE EXTRA FILMS ORDERED C APPLY 18 YRS
spam,SAVE MONEY WEDDING LINGERIE WWW BRIDAL PETTICOATDREAMS CO UK CHOOSE SUPERB SELECTION NATIONAL DELIVERY BROUGHT WEDDINGFRIEND
ham,BOARD WORKING FINE ISSUE OVERHEATING ALSO RESLOVE STILL SOFTWARE INST PENDING COME AROUND 8 CLOCK
ham,YES CARE CAUSE KNOW
ham,WISKEY BRANDY RUM GIN BEER VODKA SCOTCH SHAMPAIN WINE KUDI YARASU DHINA VAAZHTHUKKAL
ham,MON OKIE LOR HAHA BEST CHEAP N GD FOOD LA EX OSO OKIE DEPENDS WHETHER WANA EAT WESTERN CHINESE FOOD DEN U PREFER
ham,SITTING ARD NOTHING LOR U LEH BUSY W WORK
ham,LT GT K OH SEND HOME SALE
ham,SORRY MAIL
ham,YA TELLING ABT THT INCIDENT
ham,YES OUTSIDE LIKE 2 HOURS CALLED WHOLE FAMILY WAKE CAUSE STARTED 1
ham,UGH GOT OUTTA CLASS
ham,NOWADAYS PEOPLE NOTIXIQUATING LAXINORFICATED OPPORTUNITY BAMBLING ENTROPICATION EVER OBLISINGATELY OPTED UR BOOKS MASTERIASTERING AMPLIKATER FIDALFICATION CHAMPLAXIGATING THINK ATROCIOUS WOTZ UR OPINION JUNNA
ham,DONT FILE BAG WORK CALLED TELL FIND ANYTHING ROOM
ham,NEED LAR JUS TESTING E PHONE CARD DUNNO NETWORK GD THK WAITING 4 SIS 2 FINISH BATHING BATHE DUN DISTURB U LIAO U CLEANING UR ROOM
ham,OK RIGHT LATER
ham,FRIENDSHIP POEM DEAR DEAR U R NEAR HEAR DONT GET FEAR LIVE CHEER TEAR U R ALWAYS DEAR GUD NI8
ham,LUNCH COME QUICKLY OPEN DOOR
spam,HEARD U4 CALL NIGHT KNICKERS MAKE BEG LIKE U LAST TIME 01223585236 XX LUV NIKIYU4 NET
ham,BACK BIT LONG COS ACCIDENT A30 DIVERT VIA WADEBRIDGE BRILLIANT WEEKEND THANKS SPEAK SOON LOTS LOVE
ham,K YAN JIU LIAO SAT GO 4 BUGIS VILL ONE FRM 10 3 DEN HOP PARCO 4 NB SUN GO CINE FRM 1030 2 DEN HOP ORC MRT 4 HIP HOP 4
spam,BLOOMBERG MESSAGE CENTER 447797706009 WAIT APPLY FUTURE HTTP CAREERS BLOOMBERG COM
ham,SEEKING LADY STREET FREAK SHEETS
ham,PHONE
ham,HAHA FIGURES WELL FOUND PIECE PRISCILLA BOWL
ham,ACTUALLY FUCK WHATEVER FIND EXCUSE TAMPA POINT JANUARY THOUGH
spam,URGENT TRYING CONTACT U TODAYS DRAW SHOWS 800 PRIZE GUARANTEED CALL 09050001808 LAND LINE CLAIM M95 VALID12HRS
ham,YAY FINALLY LOL MISSED CINEMA TRIP LAST WEEK
ham,DAY WORKING DAY EXCEPT SATURDAY SUNDAY
ham,AATHI DEAR
ham,HEART EMPTY WITHOUT LOVE MIND EMPTY WITHOUT WISDOM EYES R EMPTY WITHOUT DREAMS AMP LIFE EMPTY WITHOUT FRNDS ALWYS TOUCH GOOD NIGHT AMP SWEET DREAMS
ham,THINK WAITING BUS INFORM GET EVER GET
ham,GETTING BACK TIME SOON
ham,THINGS QUICK QUESTION
ham,NIGHT ENDED ANOTHER DAY MORNING COME SPECIAL WAY MAY SMILE LIKE SUNNY RAYS LEAVES WORRIES BLUE BLUE BAY GUD MRNG
ham,PROBABLY COME EVERYBODY DONE AROUND LT GT RIGHT
ham,GOT NEW YEAR COS YETUNDE SAID WANTED SURPRISE DIDNT SEE MONEY RETURNED MID JANUARY LT GT DAY RETURN PERIOD ENDED
ham,ASK AROUND LOT TERMS MIDS
ham,SURE CHECK YAHOO EMAIL SENT PHOTOS YESTERDAY
ham,LOOKING
ham,WHERRE BOYTOY
spam,WANT NEW VIDEO PHONE750 ANYTIME NETWORK MINS 150 TEXT FIVE POUNDS PER WEEK CALL 08000776320 REPLY DELIVERY TOMORROW
ham,HELLO LOVE GOES DAY WISH WELL FINE BABE HOPE FIND JOB PROSPECTS MISS BOYTOY TEASING KISS
ham,TELL BAD CHARACTER U DNT LIK TRY CHANGE LT GT ADD TAT 2 NEW YEAR RESOLUTION WAITING UR REPLY FRANK GOOD MORNING
ham,GOT RUMOUR GOING BUY APARTMENT CHENNAI
ham,YEAH PROBABLY EARLIER
ham,CHANGE WINDOWS LOGOFF SOUND
ham,STILL CHECKED DA
ham,ALSO CAME ROOM
ham,HUH GOT LESSON 4 LEI N THINKIN GOING SCH EARLIER N TOT PARKIN KENT VALE
ham,OK
ham,REACH OFFICE AROUND LT DECIMAL GT AMP MOBILE PROBLEM CANN GET VOICE CALL ASA FREE
ham,COOL TEXT HEAD
spam,CONTACTED DATING SERVICE SOMEONE KNOW FIND CALL LAND LINE 09050000878 POBOX45W2TG150P
spam,WAN2 WIN MEET GREET WESTLIFE 4 U M8 CURRENTLY TOUR 1 UNBREAKABLE 2 UNTAMED 3 UNKEMPT TEXT 1 2 3 83049 COST 50P STD TEXT
ham,HAPPY BIRTHDAY MAY U FIND UR PRINCE CHARMING SOON N DUN WORK HARD
ham,OH GRAND BIT PARTY MENTION COVER CHARGE PROBABLY FIRST COME FIRST SERVED
ham,SAID WENT BACK BED SLEEP ANYTHING
ham,HOPE ARNT PISSED ID WOULD REALLY LIKE SEE TOMORROW LOVE XXXXXXXXXXXXXX
spam,DOROTHY KIEFER COM BANK GRANITE ISSUES STRONG BUY EXPLOSIVE PICK MEMBERS 300% NASDAQ SYMBOL CDGT $5 00 PER
ham,SAYS LT GT YEAR OLD MAN MONEY LAST LT GT STILL WAITING CHECK
ham,COME UR HOME
ham,FREE DAY FINISH 6 MON N THURS
ham,FOOD
ham,LIFE ALLE MONE EPPOLUM ORU POLE ALLALO
ham,NITE
ham,TWO FUNDAMENTALS COOL LIFE WALK
ham,CAMERA QUITE GOOD 10 1MEGA PIXELS 3OPTICAL 5DIGITAL DOOMS LOVELY HOLIDAY SAFE HOPE HAV GOOD JOURNEY HAPPY NEW YEAR SEE COUPLE WEEKS
ham,HI PETEY NOI OK WANTED 2 CHAT COZ AVENT SPOKEN 2 U 4 LONG TIME HOPE UR DOIN ALRITE GOOD NIT JS LOVE YA X
ham,SAW RON BURGUNDY CAPTAINING PARTY BOAT YEAH
ham,SERIOUS MONEY BASE
ham,ALREADY ONE GUY LOVING
ham,STAFF PLACEMENT TRAINING AMRITA COLLEGE
ham,ALWAYS CHAT FACT NEED MONEY RAISE
ham,JOB PROFILE SEEMS LIKE BPO
ham,WELL GIVE COS SAID ONE NIGHTERS PERSEVERED FOUND ONE CHEAP APOLOGISE ADVANCE SOMEWHERE SLEEP ISNT
ham,THINK ACTUALLY TALK CALL BOSS MORNING WENT PLACE LAST YEAR TOLD COULD GO GET CAR FIXED CHEAPER KEPT TELLING TODAY MUCH HOPED WOULD COME BACK ALWAYS REGRETTED GETTING NUMBER ETC
ham,WILLING GO APPS CLASS
ham,HANGING BROTHER FAMILY
ham,REACH 9 TELLING DONT KNOW
ham,HEY GOING QUIT SOON XUHUI WORKING TILL END MONTH
ham,IM SORRY BOUT LAST NITE UR FAULT SPOUSE PMT SUMTHIN U 4GIVE THINK U SHLDXXXX
ham,TRY NEVA MATE
ham,YEAH PRETTY MUCH BEST CASE SCENARIO
